Subject ID,Trial ID,Windows Timestamp,Simulation Timestamp,Hypothesis,Hypothesis Callout,Hypothesis CalloutID,Transcribed Utterance,Transcribed Callout,Transcribed Callout ID,Confidence
33,12,20141217-112849-873,72.884,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9354513
33,12,20141217-112851-030,74.041,four percent fuel,4%,18,four percent ,4%,18,0.9486048
33,12,20141217-112853-642,76.653,one,1,-1,,0,-1,0.9470218
33,13,20141217-112925-055,0.141,one,1,-1,,0,-1,0.9135334
33,13,20141217-112926-480,1.566,eight percent fuel,8%,-1,eight percent ,8%,-1,0.9452241
33,13,20141217-112928-600,3.686,one fifty feet,150 ft,11,four fifty feet,450 ft,1,0.9195684
33,13,20141217-112930-258,5.344,one,1,-1,,0,-1,0.9421552
33,13,20141217-112931-580,6.666,landing point,0,-1,four hundred feet,400 ft,2,0.6986842
33,13,20141217-112934-937,10.023,one fifty feet,150 ft,11,three fifty feet,350 ft,3,0.9412653
33,13,20141217-112937-247,12.333,one,1,-1,,0,-1,0.9420014
33,13,20141217-112939-472,14.558,one ten feet,110 ft,16,three hundred feet,300 ft,5,0.883203
33,13,20141217-112941-650,16.736,seven percent fuel,7%,4,seven percent ,7%,4,0.9358172
33,13,20141217-112944-642,19.728,one,1,-1,,0,-1,0.9469908
33,13,20141217-112946-590,21.676,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.867566
33,13,20141217-112947-817,22.903,one,1,-1,,0,-1,0.9468637
33,13,20141217-112950-200,25.286,one,1,-1,,0,-1,0.947396
33,13,20141217-112952-727,27.813,ten percent fuel,10%,-1,seven percent ,7%,4,0.8680695
33,13,20141217-112955-495,30.581,one,1,-1,,0,-1,0.9453725
33,13,20141217-112958-187,33.273,six percent fuel,6%,9,six percent ,6%,9,0.9444343
33,13,20141217-113000-847,35.933,one,1,-1,,0,-1,0.9495881
33,13,20141217-113003-002,38.088,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.926092
33,13,20141217-113004-600,39.686,seven,7,-1,,0,-1,0.7506042
33,13,20141217-113006-587,41.673,one percent fuel,1%,-1,six percent ,6%,9,0.9429222
33,13,20141217-113009-185,44.271,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.887182
33,13,20141217-113010-312,45.398,one,1,-1,,0,-1,0.9400655
33,13,20141217-113011-895,46.981,one hundred twenty feet,120 ft,15,one forty feet,140 ft,12,0.8801312
33,13,20141217-113015-959,51.045,one,1,-1,,0,-1,0.9520446
33,13,20141217-113022-117,57.203,one twenty feet,120 ft,15,one twenty feet,120 ft,15,0.939077
33,13,20141217-113023-162,58.248,one,1,-1,,0,-1,0.9457757
33,13,20141217-113025-262,60.348,one,1,-1,,0,-1,0.9464795
33,13,20141217-113027-639,62.725,one ten feet,110 ft,16,one ten feet,110 ft,16,0.9469204
33,13,20141217-113029-887,64.973,one ten percent fuel,110%,-1,five percent ,5%,13,0.9240991
33,13,20141217-113033-542,68.628,one percent fuel,1%,-1,four percent ,4%,18,0.947996
33,13,20141217-113036-929,72.015,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9448507
33,13,20141217-113039-157,74.243,one ten,110,-1,,0,-1,0.9438043
33,13,20141217-113041-384,76.47,one,1,-1,,0,-1,0.9455711
33,14,20141217-113104-282,0.53,one,1,-1,,0,-1,0.9458971
33,14,20141217-113105-667,1.915,eight percent fuel,8%,-1,eight percent ,8%,-1,0.9400381
33,14,20141217-113107-107,3.355,three fifty feet,350 ft,3,four fifty feet,450 ft,1,0.7236302
33,14,20141217-113108-217,4.465,one,1,-1,,0,-1,0.9298223
33,14,20141217-113110-232,6.48,four hundred feet,400 ft,2,four hundred feet,400 ft,2,0.8087648
33,14,20141217-113111-299,7.547,one,1,-1,,0,-1,0.9329739
33,14,20141217-113113-639,9.887,one fifty feet,150 ft,11,three fifty feet,350 ft,3,0.9454515
33,14,20141217-113115-551,11.799,one,1,-1,,0,-1,0.9467352
33,14,20141217-113117-619,13.867,one,1,-1,,0,-1,0.9466746
33,14,20141217-113120-079,16.327,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.8714216
33,14,20141217-113121-344,17.592,one percent fuel,1%,-1,seven percent fuel,7%,4,0.9272935
33,14,20141217-113124-641,20.889,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.9166213
33,14,20141217-113126-611,22.859,one,1,-1,,0,-1,0.9418513
33,14,20141217-113128-924,25.172,one,1,-1,,0,-1,0.9456443
33,14,20141217-113132-339,28.587,one,1,-1,,0,-1,0.9448652
33,14,20141217-113135-044,31.292,six percent fuel,6%,9,six percent fuel,6%,9,0.9491408
33,14,20141217-113137-589,33.837,one ten,110,-1,,0,-1,0.9335868
33,14,20141217-113140-414,36.662,one hundred and ten,110,-1,one seventy five feet,175 ft,10,0.7457057
33,14,20141217-113144-151,40.399,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.94481
33,14,20141217-113146-871,43.119,one,1,-1,,0,-1,0.9397111
33,14,20141217-113148-404,44.652,one ten percent fuel,110%,-1,six percent ,6%,9,0.9095997
33,14,20141217-113150-709,46.957,one forty feet,140 ft,12,one forty feet,140 ft,12,0.9129053
33,14,20141217-113153-241,49.489,one,1,-1,,0,-1,0.9123075
33,14,20141217-113155-476,51.724,one thirty feet,130 ft,14,one thirty feet,130 ft,14,0.9105468
33,14,20141217-113158-511,54.759,one hundred twenty feet,120 ft,15,one twenty feet,120 ft,15,0.8691133
33,14,20141217-113203-461,59.709,one,1,-1,,0,-1,0.9451761
33,14,20141217-113206-548,62.796,one ten feet,110 ft,16,one ten feet,110 ft,16,0.8698424
33,14,20141217-113210-211,66.459,one,1,-1,,0,-1,0.9088778
33,14,20141217-113214-148,70.396,one,1,-1,,0,-1,0.9395735
33,14,20141217-113217-081,73.329,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9292495
33,14,20141217-113218-693,74.941,one percent fuel,1%,-1,four percent ,4%,18,0.9211558
33,14,20141217-113221-453,77.701,one,1,-1,,0,-1,0.9465034
33,14,20141217-113225-000,81.248,one,1,-1,,0,-1,0.9386824
33,15,20141217-113237-328,0.132,one fifty percent fuel,150%,-1,eight percent fuel,8%,-1,0.9278128
33,15,20141217-113240-071,2.875,four fifty feet,450 ft,1,four fifty feet,450 ft,1,0.9507555
33,15,20141217-113242-876,5.68,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.9145616
33,15,20141217-113244-933,7.737,one,1,-1,,0,-1,0.9475573
33,15,20141217-113247-433,10.237,one,1,-1,,0,-1,0.9458609
33,15,20141217-113248-598,11.402,three fifty feet,350 ft,3,three fifty feet,350 ft,3,0.7848658
33,15,20141217-113249-733,12.537,one ten,110,-1,,0,-1,0.9417733
33,15,20141217-113251-866,14.67,one,1,-1,,0,-1,0.9219317
33,15,20141217-113253-243,16.047,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.9427249
33,15,20141217-113254-361,17.165,one,1,-1,,0,-1,0.9171416
33,15,20141217-113258-758,21.562,one fifty feet,150 ft,11,two fifty feet,250 ft,6,0.9371629
33,15,20141217-113300-271,23.075,one,1,-1,,0,-1,0.9275447
33,15,20141217-113302-328,25.132,one,1,-1,,0,-1,0.9458328
33,15,20141217-113305-121,27.925,ten,10,-1,two hun-,2,-1,0.8467954
33,15,20141217-113306-323,29.127,thirty feet,30 ft,-1,dred feet,0 ft,-1,0.6106728
33,15,20141217-113307-646,30.45,one,1,-1,,0,-1,0.9438328
33,15,20141217-113309-391,32.195,one,1,-1,,0,-1,0.9416961
33,15,20141217-113312-196,35,six percent fuel,6%,9,six percent ,6%,9,0.9438146
33,15,20141217-113314-526,37.33,one ten feet,110 ft,16,one seventy five feet,175 ft,10,0.8961275
33,15,20141217-113315-918,38.722,one,1,-1,,0,-1,0.9424333
33,15,20141217-113317-758,40.562,one,1,-1,,0,-1,0.9477552
33,15,20141217-113319-338,42.142,one,1,-1,,0,-1,0.94216
33,15,20141217-113320-583,43.387,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.9471093
33,15,20141217-113323-218,46.022,six percent fuel,6%,9,six percent ,6%,9,0.8256918
33,15,20141217-113325-336,48.14,one twenty feet,120 ft,15,one forty feet,140 ft,12,0.936793
33,15,20141217-113328-181,50.985,five percent fuel,5%,13,five percent ,5%,13,0.91052
33,15,20141217-113330-476,53.28,one thirty feet,130 ft,14,one thirty feet,130 ft,14,0.853476
33,15,20141217-113331-541,54.345,one,1,-1,,0,-1,0.9375355
33,15,20141217-113333-573,56.377,one hundred twenty feet,120 ft,15,one twenty feet,120 ft,15,0.9014018
33,15,20141217-113336-448,59.252,one,1,-1,,0,-1,0.8828979
33,15,20141217-113338-346,61.15,one ten,110,-1,,0,-1,0.9448957
33,15,20141217-113342-173,64.977,one ten feet,110 ft,16,one ten feet,110 ft,16,0.8252945
33,15,20141217-113343-263,66.067,one percent fuel,1%,-1,four percent ,4%,18,0.9417169
33,15,20141217-113346-153,68.957,one,1,-1,,0,-1,0.9489455
33,15,20141217-113348-366,71.17,one,1,-1,,0,-1,0.941658
33,15,20141217-113349-713,72.517,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9450842
33,15,20141217-113354-575,77.379,one,1,-1,,0,-1,0.9465643
33,15,20141217-113355-873,78.677,one,1,-1,,0,-1,0.9482838
33,15,20141217-113357-553,80.357,one feet,1 ft,-1,three five,35,-1,0.9344462
33,16,20141217-113407-366,0.156,one,1,-1,,0,-1,0.8856229
33,16,20141217-113408-603,1.393,three percent fuel,3%,-1,eight percent ,8%,-1,0.8777615
33,16,20141217-113410-703,3.493,one fifty feet,150 ft,11,four fifty feet,450 ft,1,0.7958519
33,16,20141217-113413-910,6.7,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.8414735
33,16,20141217-113415-433,8.223,one,1,-1,,0,-1,0.9342259
33,16,20141217-113417-513,10.303,three fifty feet,350 ft,3,three fifty feet,350 ft,3,0.9516302
33,16,20141217-113418-650,11.44,one,1,-1,,0,-1,0.9399
33,16,20141217-113421-058,13.848,one,1,-1,,0,-1,0.9410549
33,16,20141217-113422-915,15.705,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.9379212
33,16,20141217-113423-948,16.738,seven percent fuel,7%,4,seven percent ,7%,4,0.9394866
33,16,20141217-113426-567,19.357,one,1,-1,,0,-1,0.9479703
33,16,20141217-113429-375,22.165,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.9511326
33,16,20141217-113430-515,23.305,one,1,-1,,0,-1,0.9104581
33,16,20141217-113432-542,25.332,one,1,-1,,0,-1,0.9460747
33,16,20141217-113435-712,28.502,seven percent fuel,7%,4,seven percent fuel,7%,4,0.9410096
33,16,20141217-113438-087,30.877,two hundred feet,200 ft,8,two hundred feet,200 ft,8,0.9404308
33,16,20141217-113439-305,32.095,one,1,-1,,0,-1,0.9448765
33,16,20141217-113441-520,34.31,one,1,-1,,0,-1,0.9471235
33,16,20141217-113445-152,37.942,one,1,-1,,0,-1,0.9482515
33,16,20141217-113448-595,41.385,one percent fuel,1%,-1,six percent ,6%,9,0.9430914
33,16,20141217-113452-757,45.547,one,1,-1,,0,-1,0.9445626
33,16,20141217-113453-995,46.785,one twenty feet,120 ft,15,one forty feet,140 ft,12,0.8164158
33,16,20141217-113455-050,47.84,one,1,-1,,0,-1,0.9427493
33,16,20141217-113456-770,49.56,one,1,-1,,0,-1,0.9278355
33,16,20141217-113458-425,51.215,one thirty feet,130 ft,14,one thirty feet,130 ft,14,0.8970581
33,16,20141217-113459-537,52.327,one,1,-1,,0,-1,0.9463785
33,16,20141217-113501-387,54.177,one ten,110,-1,,0,-1,0.933279
33,16,20141217-113505-212,58.002,one twenty feet,120 ft,15,one twenty feet,120 ft,15,0.9148245
33,16,20141217-113506-455,59.245,one,1,-1,,0,-1,0.9315737
33,16,20141217-113509-135,61.925,one,1,-1,,0,-1,0.9456123
33,16,20141217-113512-919,65.709,one ten feet,110 ft,16,one ten feet,110 ft,16,0.8966325
33,16,20141217-113519-364,72.154,one percent fuel,1%,-1,four percent,4%,18,0.904721
33,16,20141217-113522-249,75.039,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9133236
33,16,20141217-113523-449,76.239,one,1,-1,,0,-1,0.9169796
33,16,20141217-113526-202,78.992,one,1,-1,,0,-1,0.9337212
33,16,20141217-113528-037,80.827,one,1,-1,,0,-1,0.9344311
33,17,20141217-113549-507,0.866,eight percent fuel,8%,-1,eight percent,8%,-1,0.8797146
33,17,20141217-113551-477,2.836,one fifty feet,150 ft,11,four fifty feet,450 ft,1,0.835896
33,17,20141217-113552-622,3.981,one,1,-1,,0,-1,0.9387138
33,17,20141217-113554-202,5.561,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.8815871
33,17,20141217-113558-532,9.891,one fifty feet,150 ft,11,three fifty feet,350 ft,3,0.9347649
33,17,20141217-113600-500,11.859,one,1,-1,,0,-1,0.9427449
33,17,20141217-113603-072,14.431,one,1,-1,,0,-1,0.9473278
33,17,20141217-113604-080,15.439,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.8218226
33,17,20141217-113606-144,17.503,seven percent fuel,7%,4,seven percent ,7%,4,0.9372635
33,17,20141217-113608-712,20.071,one twenty feet,120 ft,15,two fifty feet,250 ft,6,0.9340205
33,17,20141217-113611-504,22.863,one,1,-1,,0,-1,0.9222432
33,17,20141217-113613-447,24.806,one,1,-1,,0,-1,0.9462178
33,17,20141217-113615-264,26.623,seven percent fuel,7%,4,seven percent ,7%,4,0.9395652
33,17,20141217-113617-929,29.288,one,1,-1,,0,-1,0.9462618
33,17,20141217-113621-284,32.643,one,1,-1,,0,-1,0.9448619
33,17,20141217-113624-604,35.963,one,1,-1,,0,-1,0.9454928
33,17,20141217-113627-959,39.318,one,1,-1,,0,-1,0.9350151
33,17,20141217-113630-441,41.8,six percent fuel,6%,9,six percent ,6%,9,0.9454063
33,17,20141217-113633-819,45.178,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.7169153
33,17,20141217-113635-066,46.425,one,1,-1,,0,-1,0.9439355
33,17,20141217-113637-380,48.739,one,1,-1,,0,-1,0.9376433
33,17,20141217-113640-527,51.886,one thirty feet,130 ft,14,one thirty feet,130 ft,14,0.9194207
33,17,20141217-113642-100,53.459,one,1,-1,,0,-1,0.9384632
33,17,20141217-113644-367,55.726,one,1,-1,,0,-1,0.9421199
33,17,20141217-113648-437,59.796,one,1,-1,,0,-1,0.9487895
33,17,20141217-113650-912,62.271,one,1,-1,,0,-1,0.945612
33,17,20141217-113652-764,64.123,one,1,-1,,0,-1,0.9472535
33,17,20141217-113656-491,67.85,one,1,-1,,0,-1,0.9455124
33,17,20141217-113700-216,71.575,one twenty percent fuel,120%,-1,four percent,4%,18,0.9462589
33,17,20141217-113704-914,76.273,one,1,-1,,0,-1,0.9445033
33,18,20141217-113721-676,0.001,one,1,-1,,0,-1,0.9088646
33,18,20141217-113722-859,1.184,eight percent fuel,8%,-1,eight percent ,8%,-1,0.9447371
33,18,20141217-113724-334,2.659,four fifty feet,450 ft,1,four fifty feet,450 ft,1,0.7805966
33,18,20141217-113726-907,5.232,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.8173215
33,18,20141217-113728-124,6.449,one,1,-1,,0,-1,0.9297965
33,18,20141217-113729-674,7.999,one,1,-1,,0,-1,0.9287127
33,18,20141217-113731-342,9.667,three fifty feet,350 ft,3,three fifty feet,350 ft,3,0.8470119
33,18,20141217-113732-426,10.751,one,1,-1,,0,-1,0.9471434
33,18,20141217-113735-928,14.253,one hundred feet,100 ft,17,three hundred feet,300 ft,5,0.9389027
33,18,20141217-113737-552,15.877,one,1,-1,,0,-1,0.9275925
33,18,20141217-113740-155,18.48,seven percent fuel,7%,4,seven percent ,7%,4,0.9287322
33,18,20141217-113743-026,21.351,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.9484515
33,18,20141217-113744-265,22.59,one,1,-1,,0,-1,0.9454248
33,18,20141217-113747-481,25.806,one,1,-1,,0,-1,0.9348366
33,18,20141217-113750-598,28.923,one twenty percent fuel,120%,-1,six percent ,6%,9,0.9344165
33,18,20141217-113754-588,32.913,one,1,-1,,0,-1,0.9447231
33,18,20141217-113758-313,36.638,one hundred and ten,110,-1,one seventy five feet,175 ft,10,0.820978
33,18,20141217-113802-561,40.886,one,1,-1,,0,-1,0.9477601
33,18,20141217-113805-956,44.281,one,1,-1,,0,-1,0.9346927
33,18,20141217-113807-458,45.783,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.9451836
33,18,20141217-113808-723,47.048,six percent fuel,6%,9,six percent,6%,9,0.9420369
33,18,20141217-113813-645,51.97,nine percent fuel,9%,-1,five percent,5%,13,0.9004311
33,18,20141217-113815-733,54.058,one thirty feet,130 ft,14,one thirty feet,130 ft,14,0.8674253
33,18,20141217-113816-893,55.218,one,1,-1,,0,-1,0.9462332
33,18,20141217-113819-303,57.628,one,1,-1,,0,-1,0.9450391
33,18,20141217-113822-508,60.833,one twenty feet,120 ft,15,one twenty feet,120 ft,15,0.8170504
33,18,20141217-113823-788,62.113,one,1,-1,,0,-1,0.9394828
33,18,20141217-113826-193,64.518,one,1,-1,,0,-1,0.9455514
33,18,20141217-113829-020,67.345,one ten percent fuel,110%,-1,four percent one ten feet,"4%, 110 ft","18, 16",0.8700303
33,18,20141217-113833-677,72.002,one,1,-1,,0,-1,0.9240522
33,18,20141217-113836-827,75.152,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.8629515
33,18,20141217-113840-837,79.162,one ten percent fuel,110%,-1,four percent,4%,18,0.8838724
33,18,20141217-113845-602,83.927,one,1,-1,,0,-1,0.9469577
33,18,20141217-113849-780,88.105,one,1,-1,,0,-1,0.947889
33,19,20141217-113917-527,1.306,eight percent fuel,8%,-1,eight percent,8%,-1,0.8455259
33,19,20141217-113919-055,2.834,one fifty feet,150 ft,11,four fifty feet,450 ft,1,0.7050549
33,19,20141217-113922-047,5.826,one twenty,120,-1,four hundred feet,400 ft,2,0.900297
33,19,20141217-113927-129,10.908,three fifty feet,350 ft,3,three fifty feet,350 ft,3,0.9092458
33,19,20141217-113930-799,14.578,one ten feet,110 ft,16,three hundred feet,300 ft,5,0.8935304
33,19,20141217-113932-992,16.771,one,1,-1,,0,-1,0.9470614
33,19,20141217-113934-454,18.233,seven percent fuel,7%,4,seven percent ,7%,4,0.9340004
33,19,20141217-113936-824,20.603,one,1,-1,,0,-1,0.948449
33,19,20141217-113938-069,21.848,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.9489378
33,19,20141217-113939-259,23.038,one,1,-1,,0,-1,0.94358
33,19,20141217-113941-677,25.456,one ten percent fuel,110%,-1,seven percent ,7%,4,0.9289922
33,19,20141217-113945-547,29.326,one percent fuel,1%,-1,six percent ,6%,9,0.9452706
33,19,20141217-113951-004,34.783,one,1,-1,,0,-1,0.9473703
33,19,20141217-113953-189,36.968,one,1,-1,,0,-1,0.9445977
33,19,20141217-113954-997,38.776,one,1,-1,,0,-1,0.9486663
33,19,20141217-113957-919,41.698,one ten,110,-1,,0,-1,0.9243105
33,19,20141217-114001-212,44.991,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.9395717
33,19,20141217-114004-647,48.426,five percent fuel,5%,13,five percent ,5%,13,0.8736299
33,19,20141217-114007-064,50.843,one twenty feet,120 ft,15,one forty feet,140 ft,12,0.937645
33,19,20141217-114008-409,52.188,one,1,-1,,0,-1,0.9415775
33,19,20141217-114011-114,54.893,one,1,-1,,0,-1,0.9469201
33,19,20141217-114014-965,58.744,one twenty feet,120 ft,15,one twenty feet,120 ft,15,0.8418223
33,19,20141217-114017-047,60.826,five percent fuel,5%,13,five percent ,5%,13,0.9229265
33,19,20141217-114019-369,63.148,one,1,-1,,0,-1,0.9453211
33,19,20141217-114022-564,66.343,one,1,-1,,0,-1,0.9428144
33,19,20141217-114025-322,69.101,one ten feet,110 ft,16,one ten feet,110 ft,16,0.8848408
33,19,20141217-114026-679,70.458,one percent fuel,1%,-1,four percent ,4%,18,0.9447601
33,19,20141217-114029-619,73.398,one,1,-1,,0,-1,0.9435139
33,19,20141217-114033-181,76.96,one,1,-1,,0,-1,0.9487503
33,19,20141217-114035-697,79.476,one ten feet,110 ft,16,one hundred feet,100 ft,17,0.8012567
33,19,20141217-114037-346,81.125,one,1,-1,,0,-1,0.9435371
33,19,20141217-114039-661,83.44,one,1,-1,,0,-1,0.9419987
33,19,20141217-114041-376,85.155,one,1,-1,,0,-1,0.9447225
33,19,20141217-114043-039,86.818,one,1,-1,,0,-1,0.9402336
33,20,20141217-114143-815,0.199,one,1,-1,,0,-1,0.9469802
33,20,20141217-114145-297,1.681,eight percent fuel,8%,-1,eight percent four fifty feet,"8%, 450 ft","-1, 1",0.9354641
33,20,20141217-114147-687,4.071,one,1,-1,,0,-1,0.9088822
33,20,20141217-114150-215,6.599,hundred feet,100 ft,-1,four hundred feet,400 ft,2,0.703742
33,20,20141217-114151-385,7.769,one,1,-1,,0,-1,0.9491915
33,20,20141217-114155-805,12.189,one,1,-1,,0,-1,0.9405936
33,20,20141217-114159-505,15.889,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.9338524
33,20,20141217-114200-582,16.966,seven percent fuel,7%,4,seven percent ,7%,4,0.9488527
33,20,20141217-114204-085,20.469,one,1,-1,,0,-1,0.9453826
33,20,20141217-114207-360,23.744,seven percent fuel,7%,4,seven percent ,7%,4,0.9362571
33,20,20141217-114210-435,26.819,one,1,-1,,0,-1,0.9481385
33,20,20141217-114213-979,30.363,one,1,-1,,0,-1,0.9477202
33,20,20141217-114217-287,33.671,six percent fuel,6%,9,six percent ,6%,9,0.9453025
33,20,20141217-114219-707,36.091,one hundred ten feet,110 ft,16,one seventy five feet,175 ft,10,0.8551688
33,20,20141217-114223-334,39.718,one,1,-1,,0,-1,0.9435377
33,20,20141217-114224-926,41.31,one percent fuel,1%,-1,six percent,6%,9,0.921593
33,20,20141217-114228-579,44.963,one,1,-1,,0,-1,0.9478092
33,20,20141217-114229-499,45.883,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.9096439
33,20,20141217-114230-556,46.94,one,1,-1,,0,-1,0.9373611
33,20,20141217-114232-971,49.355,one forty feet,140 ft,12,one forty feet,140 ft,12,0.9271948
33,20,20141217-114236-953,53.337,one,1,-1,,0,-1,0.9491044
33,20,20141217-114238-506,54.89,one thirty feet,130 ft,14,one thirty feet,130 ft,14,0.9350759
33,20,20141217-114239-618,56.002,one,1,-1,,0,-1,0.9375005
33,20,20141217-114241-448,57.832,one,1,-1,,0,-1,0.944597
33,20,20141217-114243-318,59.702,one twenty feet,120 ft,15,one twenty feet,120 ft,15,0.9036022
33,20,20141217-114244-403,60.787,one,1,-1,,0,-1,0.9328331
33,20,20141217-114247-176,63.56,one,1,-1,,0,-1,0.9451942
33,20,20141217-114250-831,67.215,one,1,-1,,0,-1,0.9318138
33,20,20141217-114252-570,68.954,one percent fuel,1%,-1,four percent one ten feet,"4%, 110 ft","18, 16",0.9075568
33,20,20141217-114256-248,72.632,one,1,-1,,0,-1,0.9474723
33,20,20141217-114259-258,75.642,one,1,-1,,0,-1,0.9483563
33,20,20141217-114302-183,78.567,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9403754
33,20,20141217-114303-168,79.552,one,1,-1,,0,-1,0.9127295
33,20,20141217-114306-070,82.454,one,1,-1,,0,-1,0.9475945
33,21,20141217-114317-796,0.135,one,1,-1,,0,-1,0.9457085
33,21,20141217-114319-408,1.747,eight percent fuel,8%,-1,eight percent ,8%,-1,0.9504229
33,21,20141217-114320-630,2.969,one fifty feet,150 ft,11,four fifty feet,450 ft,1,0.8691582
33,21,20141217-114323-238,5.577,one,1,-1,,0,-1,0.9461123
33,21,20141217-114324-608,6.947,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.8758348
33,21,20141217-114327-625,9.964,one fifty feet,150 ft,11,three fifty feet,350 ft,3,0.8794529
33,21,20141217-114329-573,11.912,one,1,-1,,0,-1,0.9354545
33,21,20141217-114332-278,14.617,one ten feet,110 ft,16,three hundred feet,300 ft,5,0.8417016
33,21,20141217-114334-480,16.819,seven percent fuel,7%,4,seven percent,7%,4,0.912017
33,21,20141217-114337-030,19.369,one,1,-1,,0,-1,0.9459351
33,21,20141217-114339-678,22.017,fifty feet,50 ft,-1,two fifty feet,250 ft,6,0.9082621
33,21,20141217-114340-768,23.107,one,1,-1,,0,-1,0.94626
33,21,20141217-114343-605,25.944,one ten,110,-1,,0,-1,0.9447176
33,21,20141217-114347-128,29.467,one ten feet,110 ft,16,two hundred feet,200 ft,8,0.9279238
33,21,20141217-114348-798,31.137,one,1,-1,,0,-1,0.9361246
33,21,20141217-114351-310,33.649,one,1,-1,,0,-1,0.9484893
33,21,20141217-114354-068,36.407,one ten feet,110 ft,16,one seventy five feet,175 ft,10,0.9267138
33,21,20141217-114355-848,38.187,six percent fuel,6%,9,six percent ,6%,9,0.9462747
33,21,20141217-114358-238,40.577,one,1,-1,,0,-1,0.948047
33,21,20141217-114401-248,43.587,one hundred fifty feet,150 ft,11,one fifty feet,150 ft,11,0.9219875
33,21,20141217-114403-515,45.854,one,1,-1,,0,-1,0.9424211
33,21,20141217-114405-935,48.274,one twenty feet,120 ft,15,one forty feet,140 ft,12,0.8974261
33,21,20141217-114407-195,49.534,one,1,-1,,0,-1,0.9394306
33,21,20141217-114409-280,51.619,one ten percent fuel,110%,-1,five percent one thirty,"5%, 130 ft","13, 14",0.9135145
33,21,20141217-114412-025,54.364,one,1,-1,,0,-1,0.9404802
33,21,20141217-114413-730,56.069,one,1,-1,,0,-1,0.9373127
33,21,20141217-114415-892,58.231,one twenty feet,120 ft,15,one twenty feet,120 ft,15,0.9119098
33,21,20141217-114417-042,59.381,one ten percent fuel,110%,-1,five percent ,5%,13,0.9307579
33,21,20141217-114419-877,62.216,one,1,-1,,0,-1,0.9402564
33,21,20141217-114422-227,64.566,one hundred ten feet,110 ft,16,one ten feet,110 ft,16,0.7819501
33,21,20141217-114425-757,68.096,four percent fuel,4%,18,four percent ,4%,18,0.9452074
33,21,20141217-114428-644,70.983,one,1,-1,,0,-1,0.9460269
33,21,20141217-114431-422,73.761,a hundred feet,100 ft,-1,one hundred feet,100 ft,17,0.935534
33,21,20141217-114432-459,74.798,one,1,-1,,0,-1,0.9159963
33,21,20141217-114438-377,80.716,one,1,-1,,0,-1,0.9483369
33,22,20141217-114451-648,0.132,one fifty percent fuel,150%,-1,eight percent four fifty feet,"8%, 450 ft","-1, 1",0.9234038
33,22,20141217-114455-523,4.007,one,1,-1,,0,-1,0.9427288
33,22,20141217-114457-565,6.049,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.9169602
33,22,20141217-114458-790,7.274,one ten,110,-1,,0,-1,0.8850808
33,22,20141217-114501-335,9.819,three fifty feet,350 ft,3,three fifty feet,350 ft,3,0.9359055
33,22,20141217-114502-480,10.964,one,1,-1,,0,-1,0.9223865
33,22,20141217-114504-940,13.424,one ten feet,110 ft,16,three hundred feet,300 ft,5,0.8852184
33,22,20141217-114510-733,19.217,one,1,-1,,0,-1,0.9462023
33,22,20141217-114513-493,21.977,one fifty feet,150 ft,11,two fifty feet,250 ft,6,0.9271787
33,22,20141217-114515-185,23.669,one,1,-1,,0,-1,0.8509921
33,22,20141217-114516-355,24.839,one,1,-1,,0,-1,0.9410673
33,22,20141217-114518-030,26.514,one,1,-1,,0,-1,0.9451075
33,22,20141217-114519-943,28.427,seven percent fuel,7%,4,seven percent ,7%,4,0.9476292
33,22,20141217-114523-263,31.747,two hundred feet,200 ft,8,two hundred feet,200 ft,8,0.9160236
